             Date       Close        High         Low        Open      Volume
4666   1999-06-01    0.337513    0.341279    0.334218    0.338926   461025600
4667   1999-06-02    0.350694    0.361049    0.331393    0.335159   521057600
4668   1999-06-03    0.357284    0.361520    0.352577    0.353047   488510400
4669   1999-06-04    0.362462    0.362933    0.355871    0.358696   368681600
4670   1999-06-07    0.368581    0.369052    0.357754    0.362462   418286400
4671   1999-06-08    0.359166    0.367640    0.358225    0.367169   313656000
4672   1999-06-09    0.364816    0.365286    0.357284    0.357284   353785600
4673   1999-06-10    0.362462    0.363403    0.356342    0.360578   317049600
4674   1999-06-11    0.349752    0.365286    0.348339    0.362462   185046400
4675   1999-06-14    0.342220    0.351164    0.339867    0.350223   157080000
4676   1999-06-15    0.346927    0.352106    0.339867    0.340338   130390400
4677   1999-06-16    0.361049    0.361991    0.349282    0.349282   225019200
4678   1999-06-17    0.349282    0.361520    0.344574    0.358696   224403200
4679   1999-06-18    0.354930    0.355871    0.340338    0.341750   208062400
4680   1999-06-21    0.350223    0.355871    0.346457    0.353989   135150400
4681   1999-06-22    0.341750    0.353518    0.341750    0.348810   151076800
4682   1999-06-23    0.329040    0.339632    0.328099    0.339396   531496000
4683   1999-06-24    0.318684    0.328569    0.318213    0.328569   433361600
4684   1999-06-25    0.317742    0.321508    0.316801    0.320096   294134400
4685   1999-06-28    0.320567    0.323392    0.319154    0.319625   277692800
4686   1999-06-29    0.341750    0.343162    0.321037    0.321743   380385600
4687   1999-06-30    0.348810    0.353518    0.338455    0.344103   343268800
4688   1999-07-01    0.341279    0.350694    0.340808    0.348810   149217600
4689   1999-07-02    0.348810    0.353047    0.340338    0.342926   123681600
4690   1999-07-06    0.356813    0.358696    0.345045    0.345986   453812800
4691   1999-07-07    0.375642    0.382232    0.353989    0.356813  1099156800
4692   1999-07-08    0.410476    0.414712    0.383174    0.385057  1625041600
4693   1999-07-09    0.418949    0.418949    0.399178    0.410476   608697600
4694   1999-07-12    0.410476    0.418949    0.408123    0.418008   303912000
4695   1999-07-13    0.404357    0.408123    0.398237    0.402945   283259200
4696   1999-07-14    0.421303    0.426481    0.410476    0.410476   624556800
4697   1999-07-15    0.401061    0.421303    0.386469    0.420832  1691804800
4698   1999-07-16    0.399649    0.410476    0.399178    0.403886   411499200
4699   1999-07-19    0.410005    0.420362    0.394001    0.406240   561299200
4700   1999-07-20    0.398237    0.418008    0.397296    0.410947   442075200
4701   1999-07-21    0.407181    0.417537    0.398237    0.407181   718166400
4702   1999-07-22    0.394471    0.405769    0.385057    0.403886   406728000
4703   1999-07-23    0.401532    0.404827    0.396825    0.397766   229051200
4704   1999-07-26    0.383644    0.399178    0.383174    0.398237   351187200
4705   1999-07-27    0.404357    0.406240    0.395413    0.396354   395908800
4706   1999-07-28    0.409535    0.417067    0.399178    0.405769   328910400
4707   1999-07-29    0.405769    0.416125    0.400120    0.402003   275475200
4708   1999-07-30    0.419420    0.422715    0.410476    0.410476   383140800
4709   1999-08-02    0.419891    0.436837    0.418008    0.418949   362443200
4710   1999-08-03    0.416125    0.432601    0.403886    0.427422   368379200
4711   1999-08-04    0.405298    0.420832    0.401061    0.415654   371425600
4712   1999-08-05    0.412359    0.413300    0.392589    0.402945   322537600
4713   1999-08-06    0.407652    0.416596    0.402945    0.407181   435556800
4714   1999-08-09    0.410005    0.415655    0.408593    0.409299   233284800
4715   1999-08-10    0.417067    0.421774    0.403886    0.406710   416225600
4716   1999-08-11    0.449546    0.450017    0.421303    0.421773   850337600
4717   1999-08-12    0.451900    0.462256    0.441545    0.444839   666108800
4718   1999-08-13    0.452371    0.466963    0.450959    0.456608   298435200
4719   1999-08-16    0.455666    0.457079    0.448134    0.450488   276931200
4720   1999-08-17    0.454254    0.454725    0.443898    0.454254   320936000
4721   1999-08-18    0.452842    0.466963    0.449076    0.452371   468574400
4722   1999-08-19    0.442486    0.455666    0.441073    0.450488   550020800
4723   1999-08-20    0.445781    0.447193    0.438249    0.446252   327947200
4724   1999-08-23    0.457549    0.462256    0.446722    0.447193   355566400
4725   1999-08-24    0.454725    0.457549    0.451429    0.454725   502264000
4726   1999-08-25    0.462256    0.463198    0.452841    0.457079   295164800
4727   1999-08-26    0.467906    0.475437    0.460374    0.460374   404488000
4728   1999-08-27    0.487676    0.489559    0.472142    0.472613   446835200
4729   1999-08-30    0.467434    0.489559    0.466963    0.489559   336593600
4730   1999-08-31    0.491441    0.496149    0.467434    0.471436   634547200
4731   1999-09-01    0.516861    0.518273    0.497091    0.504622   788625600
4732   1999-09-02    0.531453    0.538044    0.503680    0.509330   895148800
4733   1999-09-03    0.553578    0.566758    0.530983    0.541810  1635267200
4734   1999-09-07    0.575232    0.587000    0.553578    0.555461   984793600
4735   1999-09-08    0.561110    0.585116    0.561110    0.573820   762204800
4736   1999-09-09    0.569112    0.571936    0.556402    0.568641   534083200
4737   1999-09-10    0.583233    0.585116    0.562522    0.572407   458763200
4738   1999-09-13    0.564876    0.580410    0.563464    0.580410   252000000
4739   1999-09-14    0.586058    0.591236    0.562522    0.562757   388292800
4740   1999-09-15    0.567700    0.595943    0.566758    0.594060   359576000
4741   1999-09-16    0.578527    0.587942    0.556402    0.572877   441884800
4742   1999-09-17    0.579468    0.585587    0.574290    0.582292   277278400
4743   1999-09-20    0.595473    0.603475    0.578997    0.579939   456668800
4744   1999-09-21    0.521569    0.551695    0.519685    0.551224  3357558400
4745   1999-09-22    0.529570    0.539456    0.519803    0.525334  1123169600
4746   1999-09-23    0.476849    0.536632    0.474495    0.535690  1143755200
4747   1999-09-24    0.489088    0.504740    0.474495    0.477320  1179875200
4748   1999-09-27    0.461786    0.502739    0.460844    0.499915   948192000
4749   1999-09-28    0.449076    0.466963    0.432600    0.463198  1414963200
4750   1999-09-29    0.444840    0.461315    0.436837    0.453783   657283200
4751   1999-09-30    0.476849    0.483439    0.446251    0.448605   908084800
4752   1999-10-01    0.464845    0.470259    0.448134    0.467905   614790400
4753   1999-10-04    0.486264    0.488617    0.469788    0.469788   459356800
4754   1999-10-05    0.511683    0.513095    0.487676    0.494266   814206400
4755   1999-10-06    0.506034    0.524393    0.504622    0.522510   804272000
4756   1999-10-07    0.499915    0.516861    0.488617    0.515449   605886400
4757   1999-10-08    0.493795    0.499444    0.478261    0.498502   382804800
4758   1999-10-11    0.502268    0.514037    0.497091    0.497091   263121600
4759   1999-10-12    0.509800    0.524393    0.504622    0.511212   563752000
4760   1999-10-13    0.482263    0.523451    0.480144    0.501798   636731200
4761   1999-10-14    0.551224    0.552166    0.519685    0.521569  1898803200
4762   1999-10-15    0.561581    0.570995    0.528629    0.535690  1173177600
4763   1999-10-18    0.551695    0.559226    0.535690    0.556402   776406400
4764   1999-10-19    0.515919    0.564875    0.515448    0.539456  1022582400
4765   1999-10-20    0.565817    0.566758    0.527217    0.527217  1081404800
4766   1999-10-21    0.573349    0.580409    0.545104    0.546516   793452800
4767   1999-10-22    0.556873    0.581821    0.552636    0.580880   419507200
4768   1999-10-25    0.561110    0.573349    0.555461    0.559226   326592000
4769   1999-10-26    0.565346    0.568641    0.552166    0.564405   361435200
4770   1999-10-27    0.575232    0.577115    0.553107    0.560169   443072000
4771   1999-10-28    0.586529    0.595002    0.572877    0.580409   504089600
4772   1999-10-29    0.603476    0.610536    0.593590    0.593590   523051200
4773   1999-11-01    0.584646    0.607712    0.582763    0.602534   278577600
4774   1999-11-02    0.604417    0.615244    0.582292    0.587471   399235200
4775   1999-11-03    0.613832    0.627012    0.610065    0.614773   328462400
4776   1999-11-04    0.629836    0.643017    0.607241    0.618068   379086400
4777   1999-11-05    0.665140    0.665612    0.632660    0.637367   416808000
4778   1999-11-08    0.725865    0.736103    0.653373    0.660904   950924800
4779   1999-11-09    0.675026    0.711743    0.662787    0.710802   809177600
4780   1999-11-10    0.688677    0.702328    0.663728    0.664670   577897600
4781   1999-11-11    0.694797    0.697621    0.676909    0.689854   269875200
4782   1999-11-12    0.682558    0.692914    0.658080    0.692443   279059200
4783   1999-11-15    0.673614    0.699504    0.666553    0.675026   259907200
4784   1999-11-16    0.686794    0.691031    0.666553    0.677850   233856000
4785   1999-11-17    0.679734    0.713626    0.677850    0.683029   364571200
4786   1999-11-18    0.675026    0.686324    0.666083    0.685853   364784000
4787   1999-11-19    0.696209    0.699504    0.663258    0.674085   312513600
4788   1999-11-22    0.682558    0.691030    0.672202    0.691030   202361600
4789   1999-11-23    0.699033    0.717391    0.666553    0.691031   543312000
4790   1999-11-24    0.713155    0.715508    0.690560    0.700445   215107200
4791   1999-11-26    0.715979    0.719275    0.708919    0.713626   132070400
4792   1999-11-29    0.712214    0.751284    0.702328    0.709860   464161600
4793   1999-11-30    0.737163    0.781411    0.733397    0.739045   843180800
4794   1999-12-01    0.776233    0.787060    0.753638    0.760699   618564800
4795   1999-12-02    0.829896    0.833191    0.766347    0.776704   567358400
4796   1999-12-03    0.866143    0.870379    0.842606    0.844959   647920000
4797   1999-12-06    0.873674    0.883559    0.839311    0.862847   466782400
4798   1999-12-07    0.887325    0.888737    0.858611    0.877911   445020800
4799   1999-12-08    0.828955    0.887796    0.824719    0.875557   412350400
4800   1999-12-09    0.792708    0.836015    0.759757    0.836015   855198400
4801   1999-12-10    0.775762    0.822835    0.745636    0.793179   637761600
4802   1999-12-13    0.745636    0.771997    0.745165    0.771173   529961600
4803   1999-12-14    0.714567    0.751284    0.713626    0.740928   435870400
4804   1999-12-15    0.730572    0.732455    0.685853    0.702328   622977600
4805   1999-12-16    0.740457    0.740928    0.707977    0.738104   463825600
4806   1999-12-17    0.753167    0.768230    0.741869    0.759758   495006400
4807   1999-12-20    0.738104    0.750343    0.727747    0.749872   283987200
4808   1999-12-21    0.771997    0.776233    0.737633    0.739516   307596800
4809   1999-12-22    0.752696    0.787531    0.743752    0.774821   327073600
4810   1999-12-23    0.779528    0.785177    0.761170    0.766818   229532800
4811   1999-12-27    0.747989    0.786589    0.747519    0.786118   168392000
4812   1999-12-28    0.739516    0.750343    0.715509    0.746577   247576000
4813   1999-12-29    0.758346    0.769642    0.719275    0.729160   284502400
4814   1999-12-30    0.755521    0.784236    0.750343    0.769642   207144000
4815   1999-12-31    0.774350    0.774821    0.749401    0.760228   163811200
4816   2000-01-03    0.843076    0.847313    0.765877    0.789884   535796800
4817   2000-01-04    0.771997    0.833191    0.762111    0.815304   512377600
4818   2000-01-05    0.783294    0.832720    0.775762    0.781411   778321600
4819   2000-01-06    0.715509    0.805889    0.715509    0.799299   767972800
4820   2000-01-07    0.749402    0.760699    0.719275    0.726806   460734400
4821   2000-01-10    0.736221    0.770113    0.713626    0.768230   505064000
4822   2000-01-11    0.698562    0.748460    0.681616    0.722570   441548800
4823   2000-01-12    0.656668    0.719275    0.651489    0.715509   976068800
4824   2000-01-13    0.728689    0.743752    0.696680    0.711625  1032684800
4825   2000-01-14    0.756462    0.770113    0.748460    0.753167   390376000
4826   2000-01-18    0.782823    0.798357    0.756462    0.760699   459177600
4827   2000-01-19    0.802594    0.819069    0.778586    0.795532   597643200
4828   2000-01-20    0.854845    0.915098    0.854845    0.869908  1831132800
4829   2000-01-21    0.838370    0.860493    0.829896    0.860493   495924800
4830   2000-01-24    0.800240    0.849196    0.791767    0.816716   440876800
4831   2000-01-25    0.845430    0.852021    0.771055    0.790826   497145600
4832   2000-01-26    0.829896    0.860023    0.826601    0.828484   367158400
4833   2000-01-27    0.828484    0.851079    0.805889    0.819540   340144000
4834   2000-01-28    0.765406    0.835074    0.757875    0.814833   423348800
4835   2000-01-31    0.781411    0.782352    0.711743    0.760699   701680000
4836   2000-02-01    0.755050    0.790826    0.753167    0.783293   318035200
4837   2000-02-02    0.744223    0.769172    0.730572    0.758816   464195200
4838   2000-02-03    0.778116    0.785177    0.755050    0.755520   475193600
4839   2000-02-04    0.813421    0.828484    0.780469    0.782823   425320000
4840   2000-02-07    0.859081    0.860493    0.797887    0.813421   441067200
4841   2000-02-08    0.865201    0.874615    0.837899    0.858610   408643200
4842   2000-02-09    0.848254    0.882147    0.846842    0.859552   299364800
4843   2000-02-10    0.854845    0.857669    0.828484    0.850138   302982400
4844   2000-02-11    0.819069    0.859552    0.815303    0.855786   212251200
4845   2000-02-14    0.872262    0.872732    0.818128    0.823306   367539200
4846   2000-02-15    0.896269    0.903330    0.867554    0.868025   485744000
4847   2000-02-16    0.859552    0.889679    0.844489    0.886854   378246400
4848   2000-02-17    0.865201    0.869908    0.852021    0.867555   289497600
4849   2000-02-18    0.837899    0.868967    0.835074    0.863318   233441600
4850   2000-02-22    0.857198    0.880735    0.803535    0.829425   422296000
4851   2000-02-23    0.875556    0.896269    0.836015    0.852844   473099200
4852   2000-02-24    0.867672    0.897211    0.841665    0.883559   376432000
4853   2000-02-25    0.831308    0.881206    0.829425    0.864730   249144000
4854   2000-02-28    0.852962    0.866143    0.816245    0.829425   328328000
4855   2000-02-29    0.863318    0.883089    0.847784    0.855316   368961600
4856   2000-03-01    0.981470    0.994651    0.892503    0.892974  1077003200
4857   2000-03-02    0.918864    0.963583    0.908979    0.956523   311259200
4858   2000-03-03    0.964054    0.965819    0.903801    0.940517   323366400
4859   2000-03-06    0.946637    0.972527    0.941459    0.948991   210560000
4860   2000-03-07    0.925454    0.959817    0.912273    0.952285   273011200
4861   2000-03-08    0.918864    0.933457    0.892974    0.925454   271230400
4862   2000-03-09    0.920747    0.941458    0.890620    0.910391   276718400
4863   2000-03-10    0.947108    0.963583    0.911332    0.916511   248606400
4864   2000-03-13    0.913686    0.952756    0.900035    0.919806   303956800
4865   2000-03-14    0.860494    0.935810    0.858611    0.912980   428579200
4866   2000-03-15    0.875556    0.905684    0.859552    0.870850   443609600
4867   2000-03-16    0.915568    0.918864    0.862376    0.883559   378100800
4868   2000-03-17    0.941459    0.941459    0.900976    0.904742   305043200
4869   2000-03-20    0.926395    0.950873    0.921688    0.930162   204489600
4870   2000-03-21    1.016305    1.029956    0.916040    0.923100   524328000
4871   2000-03-22    1.085972    1.087385    0.990885    1.000065   567996800
4872   2000-03-23    1.064319    1.132575    1.054434    1.069497   562564800
4873   2000-03-24    1.044549    1.084090    1.020541    1.072792   446913600
4874   2000-03-27    1.051139    1.090210    1.030897    1.036547   279182400
4875   2000-03-28    1.047845    1.069498    1.032780    1.033722   202966400
4876   2000-03-29    1.023837    1.050198    1.007950    1.049727   239836800
4877   2000-03-30    0.947108    1.037017    0.944754    1.005949   414400000
4878   2000-03-31    1.022895    1.033721    0.948990    0.959817   404633600
4879   2000-04-03    1.004066    1.050668    0.974881    1.020541   328563200
4880   2000-04-04    0.958876    1.001712    0.879323    0.998888   660329600
4881   2000-04-05    0.981942    1.000770    0.933927    0.952520   457665600
4882   2000-04-06    0.942872    1.013010    0.928278    0.983825   259627200
4883   2000-04-07    0.992297    0.993239    0.945225    0.958405   242435200
4884   2000-04-10    0.941459    0.999830    0.939576    0.991827   212262400
4885   2000-04-11    0.899564    0.940517    0.889208    0.930162   541822400
4886   2000-04-12    0.822835    0.896269    0.789884    0.896269   941136000
4887   2000-04-13    0.857198    0.903801    0.817186    0.839782   529827200
4888   2000-04-14    0.842606    0.888737    0.820952    0.823305   667620800
4889   2000-04-17    0.932986    0.933456    0.821422    0.824718   409561600
4890   2000-04-18    0.955581    0.955581    0.899093    0.930162   390924800
4891   2000-04-19    0.912274    0.981000    0.901917    0.950403   520150400
4892   2000-04-20    0.895328    0.939576    0.881676    0.931574   722120000
4893   2000-04-24    0.907567    0.907567    0.864260    0.866142   443620800
4894   2000-04-25    0.966407    0.969703    0.919335    0.919806   391641600
4895   2000-04-26    0.913686    0.964054    0.903801    0.953698   366912000
4896   2000-04-27    0.954639    0.956522    0.878028    0.882618   326603200
4897   2000-04-28    0.934398    0.960288    0.913686    0.957464   249580800
4898   2000-05-01    0.936281    0.942401    0.917923    0.940517   226195200
4899   2000-05-02    0.887795    0.950873    0.884971    0.928278   236432000
4900   2000-05-03    0.866613    0.913215    0.840723    0.895798   489798400
4901   2000-05-04    0.833661    0.868025    0.832720    0.867084   399515200
4902   2000-05-05    0.852021    0.864260    0.833897    0.834603   284076800
4903   2000-05-08    0.829425    0.856257    0.828484    0.844253   184900800
4904   2000-05-09    0.794120    0.837899    0.789884    0.830837   327140800
4905   2000-05-10    0.747989    0.790825    0.743752    0.783764   535091200
4906   2000-05-11    0.774350    0.785177    0.745636    0.763523   499744000
4907   2000-05-12    0.810597    0.832250    0.789060    0.798358   306913600
4908   2000-05-15    0.760699    0.813891    0.754108    0.813891   678932800
4909   2000-05-16    0.796003    0.821423    0.773880    0.787177   440451200
4910   2000-05-17    0.763523    0.780940    0.755991    0.780469   398092800
4911   2000-05-18    0.758816    0.790355    0.757875    0.775762   373777600
4912   2000-05-19    0.707977    0.747519    0.703270    0.747519   740667200
4913   2000-05-22    0.677379    0.706095    0.647724    0.706095   755507200
4914   2000-05-23    0.646311    0.703269    0.644899    0.681616   517585600
4915   2000-05-24    0.660433    0.675967    0.625128    0.649136   678462400
4916   2000-05-25    0.657256    0.697857    0.647724    0.666553   406750400
4917   2000-05-26    0.650548    0.676909    0.642075    0.662787   181148800
4918   2000-05-30    0.659492    0.663728    0.615714    0.659962   713059200
4919   2000-05-31    0.632660    0.687265    0.631248    0.654314   433507200
4920   2000-06-01    0.671260    0.674555    0.605358    0.615715   903840000
4921   2000-06-02    0.697151    0.751284    0.670319    0.706095   792848000
4922   2000-06-05    0.687736    0.717391    0.675497    0.702799   323668800
4923   2000-06-06    0.699504    0.728689    0.680204    0.692679   525481600
4924   2000-06-07    0.727277    0.730572    0.690089    0.705153   337019200
4925   2000-06-08    0.714096    0.741869    0.701387    0.735279   238526400
4926   2000-06-09    0.721158    0.737633    0.710802    0.728689   252358400
4927   2000-06-12    0.686794    0.726335    0.684441    0.725865   290337600
4928   2000-06-13    0.711743    0.713155    0.664199    0.686794   351456000
4929   2000-06-14    0.681146    0.724924    0.678792    0.713155   277446400
4930   2000-06-15    0.695739    0.703270    0.670319    0.687265   248572800
4931   2000-06-16    0.686794    0.706095    0.670790    0.704211   303564800
4932   2000-06-19    0.727748    0.737162    0.676438    0.682087   394004800
4933   2000-06-20    0.762582    0.782823    0.740928    0.741869   501390400
4934   2000-06-21    0.837899    0.857669    0.757875    0.760699   490000000
4935   2000-06-22    0.809654    0.868025    0.806830    0.839781   467712000
4936   2000-06-23    0.778586    0.822835    0.765406    0.810125   204965600
4937   2000-06-26    0.815304    0.824718    0.785177    0.790825   185354400
4938   2000-06-27    0.779528    0.836015    0.777645    0.810125   203470400
4939   2000-06-28    0.820011    0.834132    0.775762    0.803065   286428800
4940   2000-06-29    0.771997    0.812479    0.769172    0.799299   203660800
4941   2000-06-30    0.788943    0.827543    0.778586    0.795533   323097600
4942   2000-07-03    0.803064    0.818128    0.785177    0.785177    70828800
4943   2000-07-05    0.777645    0.831308    0.764465    0.802123   265216000
4944   2000-07-06    0.780469    0.797416    0.747519    0.790826   309545600
4945   2000-07-07    0.820011    0.825660    0.785177    0.792238   263603200
4946   2000-07-10    0.860494    0.877440    0.809655    0.814833   397796000
4947   2000-07-11    0.857669    0.892503    0.835074    0.858611   357896000
4948   2000-07-12    0.886854    0.887795    0.849196    0.875556   225433600
4949   2000-07-13    0.851079    0.913215    0.824719    0.881206   445659200
4950   2000-07-14    0.868967    0.888737    0.856728    0.860493   190276800
4951   2000-07-17    0.878381    0.885913    0.860493    0.877440   260002400
4952   2000-07-18    0.862376    0.886854    0.856728    0.881206   318404800
4953   2000-07-19    0.793650    0.855786    0.779528    0.831308   457872800
4954   2000-07-20    0.830367    0.859552    0.815303    0.828484   465572800
4955   2000-07-21    0.806830    0.837899    0.797416    0.818834   196235200
4956   2000-07-24    0.733397    0.796474    0.715508    0.791767   412171200
4957   2000-07-25    0.754108    0.762582    0.739045    0.757875   211607200
4958   2000-07-26    0.754108    0.771997    0.741869    0.750813   210470400
4959   2000-07-27    0.783294    0.802123    0.751284    0.753167   294985600
4960   2000-07-28    0.727748    0.790826    0.706095    0.787531   237893600
4961   2000-07-31    0.765406    0.777645    0.734338    0.740457   155299200
4962   2000-08-01    0.742811    0.770584    0.741870    0.757875   137284000
4963   2000-08-02    0.711743    0.752226    0.710802    0.738104   162355200
4964   2000-08-03    0.723041    0.723982    0.666553    0.686323   339897600
4965   2000-08-04    0.713626    0.771997    0.697621    0.745165   263121600
4966   2000-08-07    0.722099    0.739045    0.710802    0.721158   187348000
4967   2000-08-08    0.704211    0.723041    0.697621    0.722099   176674400
4968   2000-08-09    0.715509    0.729630    0.711743    0.724923   379640800
4969   2000-08-10    0.716450    0.729630    0.713626    0.723041   251714400
4970   2000-08-11    0.718333    0.723040    0.686323    0.705624   238056000
4971   2000-08-14    0.708919    0.718334    0.697621    0.716921   156660000
4972   2000-08-15    0.703269    0.722099    0.700445    0.711743   114200800
4973   2000-08-16    0.730572    0.738104    0.705153    0.706095   143673600
4974   2000-08-17    0.774821    0.789884    0.727748    0.728689   270900000
4975   2000-08-18    0.753167    0.780469    0.751284    0.773880   190176000
4976   2000-08-21    0.760699    0.776704    0.747518    0.756932   134467200
4977   2000-08-22    0.778586    0.795532    0.758816    0.762582   276802400
4978   2000-08-23    0.818128    0.824719    0.769172    0.775292   236863200
4979   2000-08-24    0.845195    0.852962    0.804006    0.823541   310766400
4980   2000-08-25    0.855786    0.866142    0.849196    0.851079   334460000
4981   2000-08-28    0.874615    0.888737    0.859552    0.862376   359004800
4982   2000-08-29    0.891562    0.895328    0.868967    0.871791   267030400
4983   2000-08-30    0.896269    0.903801    0.884265    0.888737   285392800
4984   2000-08-31    0.917923    0.926395    0.887795    0.888266   419596800
4985   2000-09-01    0.955581    0.958405    0.920747    0.923571   256872000
4986   2000-09-05    0.940517    0.965937    0.937693    0.943813   298642400
4987   2000-09-06    0.880264    0.939576    0.869908    0.924513   355404000
4988   2000-09-07    0.933927    0.942401    0.877440    0.890620   217464800
4989   2000-09-08    0.886854    0.928278    0.881206    0.928278   195518400
4990   2000-09-11    0.880264    0.909449    0.875556    0.884030   187381600
4991   2000-09-12    0.869908    0.904742    0.858610    0.863789   187997600
4992   2000-09-13    0.873674    0.896269    0.854845    0.854845   305984000
4993   2000-09-14    0.856492    0.898152    0.855786    0.882147   426552000
4994   2000-09-15    0.832014    0.876499    0.817186    0.869908   394514400
4995   2000-09-18    0.913686    0.915098    0.829426    0.832250   424536000
4996   2000-09-19    0.902859    0.911332    0.882147    0.900034   271510400
4997   2000-09-20    0.919570    0.925454    0.882147    0.894857   227388000
4998   2000-09-21    0.853903    0.898152    0.832250    0.881206   510490400
4999   2000-09-22    0.786119    0.789884    0.753167    0.757875   726700800
5000   2000-09-25    0.805888    0.836015    0.784235    0.794591   435551200
5001   2000-09-26    0.774821    0.824719    0.773880    0.803065   290936800
5002   2000-09-27    0.737163    0.794591    0.726806    0.779528   402259200
5003   2000-09-28    0.805888    0.810596    0.724923    0.742811   979585600
5004   2000-09-29    0.387881    0.436837    0.382232    0.424598  7421640800
5005   2000-10-02    0.365286    0.402945    0.353989    0.402004  2424788800
5006   2000-10-03    0.336101    0.376584    0.334218    0.375643  2038120000
5007   2000-10-04    0.355871    0.357754    0.329511    0.337043  1466024000
5008   2000-10-05    0.332335    0.369052    0.331393    0.353989   873006400
5009   2000-10-06    0.334218    0.345515    0.316330    0.341750   612656800
5010   2000-10-09    0.327628    0.344574    0.318213    0.340808   597564800
5011   2000-10-10    0.314447    0.337984    0.308798    0.325745   691101600
5012   2000-10-11    0.295618    0.316330    0.288087    0.303150  1198422400
5013   2000-10-12    0.301267    0.313506    0.293735    0.305974  1191064000
5014   2000-10-13    0.332335    0.333276    0.301267    0.305033  1247752800
5015   2000-10-16    0.323862    0.350223    0.321979    0.336101   820176000
5016   2000-10-17    0.303150    0.330452    0.296560    0.326687   601720000
5017   2000-10-18    0.303150    0.317272    0.282437    0.292794   834265600
5018   2000-10-19    0.285262    0.298443    0.275848    0.288557  1506724800
5019   2000-10-20    0.293735    0.306915    0.285262    0.287145   791263200
5020   2000-10-23    0.306915    0.309740    0.292794    0.305268   551292000
5021   2000-10-24    0.284321    0.314447    0.283380    0.311623   804451200
5022   2000-10-25    0.278672    0.289028    0.277730    0.287145   663969600
5023   2000-10-26    0.278672    0.284321    0.263608    0.283380   721851200
5024   2000-10-27    0.279613    0.289028    0.269257    0.284321   744503200
5025   2000-10-30    0.290911    0.300326    0.282437    0.288087   639189600
5026   2000-10-31    0.294676    0.305032    0.289969    0.297501   885880800
5027   2000-11-01    0.308798    0.314447    0.292794    0.292794   575366400
5028   2000-11-02    0.336101    0.337984    0.317272    0.318213   590693600
5029   2000-11-03    0.335159    0.346457    0.330452    0.346457   515821600
5030   2000-11-06    0.322921    0.340808    0.314447    0.337984   393478400
5031   2000-11-07    0.321037    0.328569    0.313506    0.323862   301963200
5032   2000-11-08    0.302208    0.322921    0.298443    0.321979   422088800
5033   2000-11-09    0.304091    0.308798    0.287145    0.299384   476834400
5034   2000-11-10    0.287145    0.299384    0.287145    0.291617   422251200
5035   2000-11-13    0.291852    0.301267    0.274906    0.282437   431816000
5036   2000-11-14    0.305033    0.308798    0.294676    0.300326   409001600
5037   2000-11-15    0.299384    0.304091    0.289969    0.301738   282357600
5038   2000-11-16    0.286204    0.298443    0.284321    0.293735   239372000
5039   2000-11-17    0.278672    0.289969    0.274906    0.289028   446180000
5040   2000-11-20    0.285262    0.293735    0.274906    0.280084   408066400
5041   2000-11-21    0.283380    0.293735    0.282437    0.289028   301952000
5042   2000-11-22    0.278672    0.288087    0.276789    0.283380   280532000
5043   2000-11-24    0.290911    0.293735    0.283380    0.284086   160932800
5044   2000-11-27    0.281496    0.300326    0.278672    0.299384   258792800
5045   2000-11-28    0.271611    0.286204    0.270199    0.281496   269124800
5046   2000-11-29    0.264550    0.275848    0.259843    0.272553   492150400
5047   2000-11-30    0.248545    0.256076    0.242896    0.251370   809597600
5048   2000-12-01    0.257019    0.263609    0.253252    0.256077   385705600
5049   2000-12-04    0.251369    0.258901    0.247604    0.258901   371520800
5050   2000-12-05    0.256076    0.262667    0.246662    0.255135   613978400
5051   2000-12-06    0.215594    0.225950    0.210887    0.220302  1374464000
5052   2000-12-07    0.215594    0.224067    0.210887    0.217477   408917600
5053   2000-12-08    0.226891    0.230658    0.217477    0.223126   435624000
5054   2000-12-11    0.228774    0.231599    0.224067    0.228774   332511200
5055   2000-12-12    0.231599    0.241013    0.225950    0.229716   386260000
5056   2000-12-13    0.225950    0.234423    0.224067    0.234423   344887200
5057   2000-12-14    0.217477    0.229716    0.217477    0.226421   263317600
5058   2000-12-15    0.211828    0.221243    0.210887    0.219360   513945600
5059   2000-12-18    0.214652    0.220302    0.209945    0.219360   325808000
5060   2000-12-19    0.210887    0.229716    0.210887    0.216535   374007200
5061   2000-12-20    0.216535    0.220302    0.205238    0.207592   565331200
5062   2000-12-21    0.211828    0.225950    0.209004    0.214652   366844800
5063   2000-12-22    0.225950    0.225950    0.212770    0.212770   318052000
5064   2000-12-26    0.221243    0.225950    0.214652    0.224067   216815200
5065   2000-12-27    0.223126    0.223126    0.213711    0.216065   325466400
5066   2000-12-28    0.223126    0.225009    0.215594    0.216535   305177600
5067   2000-12-29    0.224067    0.225950    0.218419    0.221243   630336000
5068   2001-01-02    0.224067    0.229716    0.219360    0.224067   452312000
5069   2001-01-03    0.246662    0.251369    0.217477    0.218419   817073600
5070   2001-01-04    0.257019    0.278672    0.253252    0.273259   739396000
5071   2001-01-05    0.246662    0.261726    0.241955    0.255135   412356000
5072   2001-01-08    0.249487    0.255841    0.240072    0.255135   373699200
5073   2001-01-09    0.258901    0.265727    0.249487    0.253252   588929600
5074   2001-01-10    0.249487    0.256076    0.241955    0.251369   580781600
5075   2001-01-11    0.271140    0.278672    0.244780    0.244780   803734400
